-1.93105,-0.146407,0.191844,0.0506622,-1.61504,0.113293
0.160874,0.818719,-2.86556,-0.491988,1.05367,0.582896
-0.535327,0.444728,-1.57185,-0.335472,0.0520191,0.349652
-0.530899,-0.43842,-0.51136,0.126383,-0.471761,-0.116383
-0.536347,0.0954335,1.39255,-0.174805,-1.2674,0.14822
-2.47466,0.894785,2.83377,-0.655613,-2.86985,0.515404
-1.55939,0.151011,2.19145,-0.298455,-1.94403,0.0981466
-0.308636,-0.043956,1.89444,-0.267933,-1.09197,-0.0677656
0.589845,0.654273,1.68123,-0.717343,-0.474911,0.227392
0.0695972,0.272426,1.72955,-0.685506,-0.77783,-0.06266
-0.88625,-0.258133,0.180629,-0.532654,-0.520504,-0.374374
-1.53994,-1.04224,-0.991358,0.256382,-0.281525,-0.857835
-0.286585,-1.89053,-1.36678,0.940172,0.542997,-1.17226
-0.299063,-1.29426,-0.254454,0.698123,0.131766,-0.796281
-0.211836,-1.33253,0.645425,0.711976,-0.0612621,-0.79915
0.0645016,-0.907019,-0.29321,0.526526,0.480969,-0.569104
0.539624,0.416395,0.474825,-0.135989,0.397016,0.135294
-0.305049,0.248645,1.38769,-0.0194729,-0.518637,0.114928
-0.166714,0.376503,1.31488,-0.0597012,-0.412505,0.230807
0.380825,0.971554,0.614432,-0.33974,0.221006,0.549943
1.22597,2.10928,-0.687329,-0.936155,1.26411,1.1189
1.17913,1.31688,-1.14838,-0.545863,1.4846,0.714209
0.226623,-0.110843,-0.387695,0.210972,0.613114,-0.00578319
-0.00489451,0.042281,0.899277,0.143694,-0.179989,0.0696604
-0.0985373,0.487731,1.12783,-0.11828,-0.433938,0.292236
0.507805,0.293991,0.379933,-0.0629984,0.177862,0.191202
0.243947,-0.377754,0.664179,0.270011,-0.154287,-0.145776
-0.0274543,-0.412975,1.28318,0.263273,-0.592685,-0.171111
0.191113,-0.553409,1.24673,0.31241,-0.345478,-0.241109
0.433263,-0.226692,0.709551,0.138241,0.148127,-0.0719385
0.450578,0.126119,0.742162,-0.0648072,0.216487,0.103071
0.317933,-0.118724,1.09665,0.0239572,0.0692861,-0.0282037
0.691921,0.0349612,0.716886,-0.0567237,0.414389,0.057646
0.773667,-0.652262,-1.092,0.274044,1.26753,-0.273334
1.07778,-0.873338,-3.60992,0.41328,2.5261,-0.34995
1.35014,-0.16698,-5.21621,0.0672546,3.42103,0.022153
1.45684,-0.144739,-5.92523,0.0726721,3.78159,0.0270496
1.43542,-0.148712,-6.14891,0.079363,3.87479,0.0304093
1.39574,-0.136379,-6.12547,0.0718735,3.84491,0.032657
1.43044,-0.161914,-6.12214,0.0857444,3.86396,0.0249633
1.4281,-0.13912,-6.14139,0.074611,3.87076,0.0355401
1.42121,-0.126862,-6.14327,0.0687795,3.86965,0.0407316
1.4137,-0.141034,-6.15792,0.0772292,3.87131,0.0369831
1.41702,-0.13193,-6.13043,0.0696622,3.86069,0.0384236
