-0.00683666,-0.485207,-0.0189367,-2.37477,-0.00205973,1.91441,0.809101
-0.00683666,-0.485207,-0.0189367,-2.37477,-0.00205973,1.91441,0.809101
-0.0068598,-0.485778,-0.0189835,-2.37419,-0.00208436,1.91443,0.80905
-0.0068598,-0.485778,-0.0189835,-2.37419,-0.00208436,1.91443,0.80905
-0.0068598,-0.485778,-0.0189835,-2.37419,-0.00208436,1.91443,0.80905
-0.0068598,-0.485778,-0.0189835,-2.37419,-0.00208436,1.91443,0.80905
-0.0068598,-0.485778,-0.0189835,-2.37419,-0.00208436,1.91443,0.80905
-0.0068598,-0.485778,-0.0189835,-2.37419,-0.00208436,1.91443,0.80905
-0.0068598,-0.485778,-0.0189835,-2.37419,-0.00208436,1.91443,0.80905
-0.00640214,-0.476045,-0.0215445,-2.39929,-0.00172862,1.92151,0.809103
-0.00640214,-0.476045,-0.0215445,-2.39929,-0.00172862,1.92151,0.809103
-0.00640214,-0.476045,-0.0215445,-2.39929,-0.00172862,1.92151,0.809103
-0.00640214,-0.476045,-0.0215445,-2.39929,-0.00172862,1.92151,0.809103
-0.00640214,-0.476045,-0.0215445,-2.39929,-0.00172862,1.92151,0.809103
